ID,X,Y,Population,Elevation,Slope,Land_cover,River_flow,NAME,Road_dist
3724,200669.5847,8492451.551,0,892.6190186,18.47485911,1,,,973.6370447
3725,200635.7429,8493436.892,0,932.4829712,6.433146327,1,,,1928.252126
3726,200601.9082,8494422.23,0,949.3250122,7.849042723,1,,,2900.46816
3727,200568.0805,8495407.564,0,996.3220215,22.29101889,1,,,3879.247558
3728,200534.2599,8496392.895,0,891.4619751,13.52461394,1,,,4860.62475
3729,200500.4463,8497378.222,0,847.0189819,21.22810148,1,,,5843.289021
3730,200466.6398,8498363.547,0,817.5339966,8.086530344,1,,,6377.046976
3731,200432.8403,8499348.868,0,828.78302,14.5962395,1,,,6550.211438
3732,200399.0479,8500334.186,0,817.4710083,11.52520425,1,,,6861.853815
3733,200365.2626,8501319.501,0,967.6439819,9.916663842,1,,,7386.354018
3734,200331.4843,8502304.813,0,820.3980103,9.743431898,1,,,6401.420542
3735,200297.7131,8503290.122,0,818.0200195,4.596198493,1,,,5416.584046
3736,200263.9489,8504275.427,0,942.8270264,6.643175495,1,,,4431.906785
3737,200230.1918,8505260.73,0,932.2230225,9.495217028,1,,,3447.522116
3738,200196.4418,8506246.03,0,906.2940063,5.709905519,1,,,2463.776488
3739,200162.6988,8507231.326,0,905.9119873,4.94451554,1,,,1481.936018
3740,200128.963,8508216.62,0,751.8270264,1.333559574,1,,,513.0374147
3741,200095.2341,8509201.91,10,864.1019897,22.47558085,5,,,249.9054209
3742,200061.5124,8510187.198,0,864.3499756,5.2048046,5,,,1004.749942
3743,200027.7977,8511172.483,0,870.007019,13.00817005,1,,,1609.596421
3744,199994.0901,8512157.764,0,845.8540039,11.58283258,1,,,1107.235555
3745,199960.3895,8513143.043,0,880.2020264,13.34766439,5,,,873.2093518
3746,199926.6961,8514128.319,0,964.723999,5.626863131,5,,,791.8851846
3747,199893.0098,8515113.593,0,950.901001,0.916947893,1,,,674.8355032
3748,199859.3305,8516098.863,0,914.0579834,6.396690805,1,,,255.6199352
3749,199825.6583,8517084.131,0,875.2550049,1.008488974,1,,,1070.192893
3750,199791.9932,8518069.396,0,940.2299805,21.62843245,5,,,1992.128276
3751,199758.3352,8519054.658,0,963.8220215,8.099826783,5,,,2946.588067
3752,199707.7624,8520023.126,0,956.6040039,1.570773211,5,,,3902.986307
3753,199441.7507,8520819.865,0,974.007019,12.56089096,5,,,4736.573048
3754,202566.9743,8466865.15,0,491.25,0.888589228,1,,,3918.788497
3755,202532.955,8467850.578,0,514.1970215,3.937896622,1,,,4354.590362
3756,202498.9426,8468836.003,0,490.927002,2.677133561,1,,,4917.487756
3757,202464.9372,8469821.423,0,490.0939941,5.789411553,1,,,5447.998622
3758,202430.9387,8470806.84,0,486.6029968,1.427791203,1,,,6069.228866
3759,202396.9473,8471792.253,0,490.1430054,1.300063448,1,,,6777.318761
3760,202362.9628,8472777.662,0,503.1700134,3.004659057,1,,,7547.860279
3761,202328.9854,8473763.067,0,530.0629883,12.12789479,1,,,7712.101314
3762,202295.0149,8474748.468,0,507.3760071,2.091572917,1,,,7682.348664
3763,202261.0514,8475733.865,0,542.5180054,7.155806132,1,,,7777.967858
3764,202227.0949,8476719.259,0,548.5629883,14.30033705,1,,,7923.567588
3765,202193.1454,8477704.649,0,702.3790283,4.573236612,1,,,8163.827724
3766,202159.2029,8478690.036,0,550.8200073,5.045878163,1,,,8512.038636
3767,202125.2675,8479675.418,0,624.1790161,28.50851897,5,,,8955.615786
3768,202091.339,8480660.797,0,720.9979858,12.60869657,5,,,9030.497725
3769,202057.4175,8481646.172,0,757.7119751,15.28464955,5,,,8334.235987
3770,202023.503,8482631.544,0,1036.609985,22.51635544,5,,,7562.732306
3771,201989.5955,8483616.912,0,1005.390015,26.71602767,1,,,6673.584305
3772,201955.6951,8484602.277,0,947.2890015,3.457497315,1,,,5794.564061
3773,201921.8016,8485587.638,0,1037.709961,18.80636603,5,,,4955.675801
3774,201887.9152,8486572.995,0,966.2529907,4.772045377,5,,,4181.142574
3775,201854.0357,8487558.349,0,940.6970215,9.242027837,1,,,3288.113381
3776,201820.1633,8488543.7,0,910.6859741,7.007853998,1,,,2303.635477
3777,201786.2979,8489529.047,2,902.0200195,5.458349428,1,,,1320.30349
3778,201752.4395,8490514.391,0,905.125,3.322265016,1,,,347.9383697
3779,201718.5881,8491499.731,0,872.2680054,10.27642018,1,,,529.3641246
3780,201684.7437,8492485.068,0,934.9619751,6.97123183,1,,,1322.793853
3781,201650.9064,8493470.402,0,956.6539917,3.875902372,1,,,2199.553564
3782,201617.0761,8494455.732,0,955.5130005,5.505216029,1,,,3140.825278
3783,201583.2528,8495441.059,0,941.8510132,15.13114331,1,,,4091.188321
3784,201549.4365,8496426.382,0,852.1079712,9.555545269,1,,,5041.551095
3785,201515.6273,8497411.703,6,916.4140015,20.59276602,1,,,5340.513979
3786,201481.8251,8498397.02,0,853.2030029,14.69952435,1,,,5368.02367
3787,201448.0299,8499382.334,4,783.1870117,5.171626064,1,,,5572.388551
3788,201414.2417,8500367.645,3,783.6630249,11.21592042,1,,,5935.366508
3789,201380.4607,8501352.952,0,859.3460083,8.525615611,1,,,6430.150946
3790,201346.6866,8502338.257,0,817.7230225,7.267885999,1,,,6507.266116
3791,201312.9195,8503323.558,0,876.9650269,11.05326235,1,,,5541.033451
3792,201279.1595,8504308.857,0,883.8569946,9.002257803,1,,,4582.882037
3793,201245.4066,8505294.152,0,917.7069702,12.95308419,1,,,3639.19759
3794,201211.6607,8506279.444,0,943.7009888,18.23484967,1,,,2725.047608
3795,201177.9218,8507264.733,0,862.8239746,11.00016285,1,,,1872.668493
3796,201144.19,8508250.02,0,848.3950195,12.59704895,1,,,1043.09083
3797,201110.4652,8509235.303,6,809.3709717,4.510767958,1,,,362.7582796
3798,201076.7475,8510220.583,0,874.1079712,6.161006824,1,,,486.5566636
3799,201043.0368,8511205.861,0,800.7369995,7.894293543,1,,,1359.504332
3800,201009.3331,8512191.135,0,816.3649902,9.320109396,5,,,2062.859474
3801,200975.6366,8513176.407,0,828.4429932,7.871702878,5,,,1881.491958
3802,200941.947,8514161.676,0,970.4550171,6.62128427,5,,,1753.792778
3803,200908.2646,8515146.942,0,923.9130249,7.928871194,1,,,832.8866376
3804,200874.5892,8516132.205,2,874.4130249,4.108955132,1,,,16.22304895
3805,200840.9208,8517117.465,0,892.5150146,6.963432932,1,,,960.0117961
3806,200807.2596,8518102.723,0,983.1170044,1.759707142,1,,,1921.654403
3807,200729.0309,8519045.678,0,974.3099976,4.774692333,5,,,2854.240684
3808,200433.8481,8519796.584,0,968.7520142,14.69020522,5,,,3603.338997
3809,203582.002,8466898.848,0,495.1229858,1.286287147,1,,,2984.340298
3810,203547.9877,8467884.27,0,504.9249878,1.958333652,1,,,3514.848194
3811,203513.9804,8468869.687,0,515.25,2.850629246,1,,,4056.129944
3812,203479.98,8469855.1,0,494.2950134,1.022789969,1,,,4654.317552
3813,203445.9866,8470840.51,0,499.2139893,2.803023606,1,,,5367.945505
3814,203412.0001,8471825.915,0,494.9880066,1.535341697,1,,,6157.001368
3815,203378.0207,8472811.317,0,508.1369934,2.313628282,1,,,6879.387343
3816,203344.0481,8473796.715,0,514.0739746,0.844774099,1,,,6702.505494
3817,203310.0825,8474782.109,0,511.6419983,2.019854223,1,,,6668.046286
3818,203276.1239,8475767.499,0,518.3259888,1.280377764,1,,,6776.968832
3819,203242.1723,8476752.886,0,585.1079712,20.81278587,1,,,6928.497016
3820,203208.2276,8477738.268,0,605.2440186,25.58894581,1,,,7201.841124
3821,203174.29,8478723.647,0,604.7390137,17.22950982,1,,,7594.110758
3822,203140.3593,8479709.023,0,622.4810181,20.40109642,5,,,8024.407248
3823,203106.4355,8480694.394,0,829.5029907,33.57383902,5,,,8179.199596
3824,203072.5187,8481679.763,0,984.8880005,28.37955389,5,,,8147.821972
3825,203038.609,8482665.127,0,1028,25.53198939,5,,,7201.411352
3826,203004.7062,8483650.488,0,908.2910156,14.64594434,1,,,6266.992848
3827,202970.8103,8484635.845,0,980.2810059,29.65833773,1,,,5350.850442
3828,202936.9215,8485621.199,0,966.0180054,21.94241118,5,,,4459.140406
3829,202903.0397,8486606.549,0,979.2020264,12.86345969,5,,,3580.814053
3830,202869.1649,8487591.896,0,959.8569946,22.0300472,1,,,2772.046298
3831,202835.297,8488577.239,0,929.9260254,15.73958597,1,,,2118.615699
3832,202801.4361,8489562.579,0,932.4240112,5.416317506,1,,,1355.874786
3833,202767.5822,8490547.916,0,875.190979,4.280821647,1,,,479.6393089
3834,202733.7353,8491533.249,0,875.6149902,3.232027554,1,,,371.0136654
3835,202699.8954,8492518.578,0,877.1799927,2.41159628,1,,,1352.759226
3836,202666.0625,8493503.905,0,946.40802,23.91252571,1,,,2337.432818
3837,202632.2366,8494489.228,0,1095.22998,3.369888137,1,,,3322.42872
3838,202598.4177,8495474.547,0,923.7030029,13.8396069,1,,,4307.523225
3839,202564.6058,8496459.864,0,915.1719971,7.388750023,1,,,4514.714493
3840,202530.8009,8497445.177,13,855.0349731,10.691293,1,,,4328.194179
3841,202497.003,8498430.487,0,798.3359985,3.648335123,1,,,4361.7831
3842,202463.2121,8499415.793,0,811.8369751,7.676936101,1,,,4610.670824
3843,202429.4282,8500401.097,0,833.1900024,4.344628384,1,,,5043.078843
3844,202395.6514,8501386.397,5,820.039978,8.429498972,1,,,5616.779084
3845,202361.8815,8502371.695,2,800.4400024,9.620134359,1,,,6293.246605
3846,202328.1186,8503356.989,0,827.8930054,16.49861144,1,,,5841.865385
3847,202294.3628,8504342.28,0,900.0800171,6.646379899,1,,,4942.114095
3848,202260.614,8505327.568,0,857.4940186,9.461177745,1,,,4077.385233
3849,202226.8722,8506312.853,0,879.2520142,17.3146072,1,,,3254.799413
3850,202193.1374,8507298.135,0,900.9689941,12.76643582,1,,,2441.678667
3851,202159.4096,8508283.414,2,841.9329834,7.101873812,1,,,1509.598847
3852,202125.6889,8509268.69,6,785.2210083,2.261846297,1,,,584.0822424
3853,202091.9751,8510253.963,4,782.6900024,1.922534966,1,,,289.6154575
3854,202058.2685,8511239.233,0,827.6450195,9.382238256,1,,,1220.222629
3855,202024.5688,8512224.5,4,825.8099976,18.52199907,1,,,2198.702963
3856,201990.8762,8513209.764,5,847.4140015,7.776368391,1,,,2186.272861
3857,201957.1906,8514195.026,0,875.3599854,20.6911341,1,,,1271.624405
3858,201923.512,8515180.285,0,866.2410278,7.876935258,1,,,501.8031359
3859,201889.8405,8516165.54,2,903.0700073,12.72259601,1,,,204.7982856
3860,201856.176,8517150.794,0,968.6090088,2.515752062,1,,,1077.392354
3861,201738.2751,8518061.166,0,951.3880005,3.986208381,1,,,1955.737322
3862,201425.9347,8518773.087,0,1004.219971,13.14587336,1,,,2673.642242
3863,204597.0224,8466932.54,0,490.4979858,1.234114726,1,,,2125.003395
3864,204563.0132,8467917.954,3,498.8590088,3.749144052,1,,,2689.006522
3865,204529.0109,8468903.364,0,511.3989868,2.016977369,1,,,3239.884282
3866,204495.0156,8469888.77,0,514.1519775,2.044804631,1,,,3962.909861
3867,204461.0272,8470874.172,0,504.5580139,1.822391239,1,,,4780.600797
3868,204427.0457,8471859.57,0,520.5999756,2.42852322,1,,,5652.016651
3869,204393.0711,8472844.965,0,509.0559998,4.513608565,1,,,5902.192379
3870,204359.1036,8473830.356,0,512.9329834,2.209335236,1,,,5694.802602
3871,204325.1429,8474815.742,0,515.6539917,1.717869263,1,,,5653.965915
3872,204291.1891,8475801.126,0,526.2089844,4.010778915,1,,,5776.436232
3873,204257.2424,8476786.505,0,533.1710205,2.115225512,1,,,5940.148736
3874,204223.3025,8477771.88,0,560.9710083,10.57586639,1,,,6256.604614
3875,204189.3697,8478757.252,0,612.5139771,13.97032971,5,,,6704.207144
3876,204155.4437,8479742.62,0,675.8699951,9.983227628,5,,,7014.817333
3877,204121.5248,8480727.985,0,836.1929932,19.52116845,5,,,7190.552437
3878,204087.6127,8481713.346,0,894.1060181,29.77033247,5,,,7490.005625
3879,204053.7076,8482698.703,0,870.7230225,5.805471792,5,,,6936.33452
3880,204019.8095,8483684.057,1,829.0900269,13.62016467,1,,,5979.207383
3881,203985.9184,8484669.407,2,711.7319946,6.386743022,1,,,5029.626932
3882,203952.0342,8485654.753,14,831.1530151,4.982062872,1,,,4080.104122
3883,203918.1569,8486640.096,0,858.2119751,16.28587333,1,,,3143.876362
3884,203884.2867,8487625.436,3,886.0280151,9.561090425,1,,,2244.474836
3885,203850.4234,8488610.772,0,966.1550293,3.421981876,1,,,1372.222256
3886,203816.567,8489596.104,0,927.3590088,4.738293547,5,,,742.6680514
3887,203782.7176,8490581.434,0,917.1630249,4.238609213,1,,,64.2260462
3888,203748.8752,8491566.759,0,906.4320068,6.183720117,1,,,832.2326676
3889,203715.0397,8492552.082,0,934.4680176,7.704021418,6,,,1720.547229
3890,203681.2113,8493537.401,0,917.3040161,12.49857594,1,,,2570.61909
3891,203647.3898,8494522.717,0,1045.800049,26.3168284,1,,,3490.037337
3892,203613.5753,8495508.029,0,960.3740234,6.586562712,1,,,4023.094246
3893,203579.7677,8496493.338,0,913.401001,7.881179398,1,,,3557.813871
3894,203545.9672,8497478.644,0,892.9710083,8.988440963,1,,,3317.523209
3895,203512.1736,8498463.947,0,941.7059937,10.25020587,1,,,3360.825679
3896,203478.387,8499449.246,0,879.53302,13.28898184,1,,,3677.714575
3897,203444.6073,8500434.543,0,874.7579956,4.22752498,5,,,4206.809329
3898,203410.8347,8501419.836,0,907.2280273,12.45692732,5,,,4879.560248
3899,203377.069,8502405.126,0,799.4420166,10.54209441,1,,,5644.834254
3900,203343.3104,8503390.413,0,831.3220215,3.411445209,1,,,6192.024968
3901,203309.5587,8504375.696,0,943.7930298,9.034063971,1,,,5206.897373
3902,203275.814,8505360.977,0,932.0079956,4.326940425,1,,,4221.799174
3903,203242.0764,8506346.255,0,850.5679932,10.07234062,1,,,3236.75398
3904,203208.3456,8507331.53,0,824.5930176,13.50610211,1,,,2251.826692
3905,203174.6219,8508316.801,0,875.4359741,16.2547797,5,,,1267.284102
3906,203140.9052,8509302.07,3,819.0479736,8.059356846,1,,,287.075319
3907,203107.1955,8510287.336,0,938.0339966,13.33561499,1,,,564.4259622
3908,203073.4928,8511272.599,0,923.8079834,25.72805246,1,,,1258.362987
3909,203039.7971,8512257.859,5,911.0469971,14.18213281,1,,,1779.939906
3910,203006.1084,8513243.116,0,925.8150024,18.31368788,1,,,2129.635163
3911,202972.4267,8514228.37,0,899.0009766,16.66643866,1,,,1173.054347
3912,202938.752,8515213.621,0,993.1400146,5.127984285,1,,,384.7928586
3913,202905.0843,8516198.87,0,965.3809814,5.628976362,1,,,42.56038752
3914,202732.2097,8517072.782,0,993.9379883,21.50208168,1,,,904.0827178
3915,202417.9924,8517749.552,0,1001.289978,20.99347073,1,,,1530.138456
3916,205612.0356,8466966.224,0,489.7290039,2.536099486,1,,,1334.447204
3917,205578.0315,8467951.631,0,495.9509888,3.412431534,1,,,1827.041933
3918,205544.0343,8468937.034,0,502.4670105,2.951407768,1,,,2569.339442
3919,205510.0439,8469922.433,0,504.1629944,1.952347275,1,,,3436.078866
3920,205476.0605,8470907.828,0,516.4130249,1.764373483,1,,,4353.556569
3921,205442.084,8471893.219,0,528.4359741,3.932902798,1,,,5295.463144
3922,205408.1144,8472878.606,0,534.2910156,2.26463917,1,,,4923.218332
3923,205374.1517,8473863.99,0,511.2409973,1.753364446,1,,,4690.213015
3924,205340.196,8474849.369,0,512.9050293,2.174344345,1,,,4640.253117
3925,205306.2471,8475834.745,0,518.7269897,2.776436704,1,,,4765.644258
3926,205272.3052,8476820.117,4,544.4949951,6.564331589,1,,,4962.540877
3927,205238.3702,8477805.486,0,669.4450073,19.06771968,5,,,5337.025463
3928,205204.4421,8478790.85,0,780.3599854,21.69097884,5,,,5855.119736
3929,205170.521,8479776.211,0,918.6550293,8.676471342,5,,,6007.031127
3930,205136.6067,8480761.568,0,844.6970215,9.834317594,5,,,6210.179444
3931,205102.6994,8481746.922,0,825.0339966,3.135340219,5,,,6554.368823
3932,205068.799,8482732.272,0,794.3280029,7.894838227,5,,,6786.746871
3933,205034.9056,8483717.619,4,730.6829834,20.63754728,5,,,5804.777857
3934,205001.0191,8484702.961,0,857.3530273,8.629790334,1,,,4824.156297
3935,204967.1396,8485688.301,3,778.9110107,11.09046603,1,,,3845.909935
3936,204933.2669,8486673.637,0,805.9619751,19.34210775,5,,,2872.462269
3937,204899.4012,8487658.969,2,928.7369995,5.548957877,5,,,1911.257793
3938,204865.5425,8488644.298,3,936.2689819,5.620798806,1,,,961.8251134
3939,204831.6906,8489629.623,0,933.9630127,12.36320478,1,,,29.84043546
3940,204797.8457,8490614.945,0,898.3359985,3.923065077,1,,,671.0760611
3941,204764.0078,8491600.264,0,932.0629883,19.62400433,1,,,1349.638514
3942,204730.1768,8492585.579,0,956.1699829,19.43065628,1,,,2123.240482
3943,204696.3528,8493570.891,1,942.7089844,9.684081808,1,,,3021.537884
3944,204662.5357,8494556.199,0,961.5780029,5.904912838,1,,,3785.087398
3945,204628.7256,8495541.505,0,927.3980103,6.791527503,1,,,3195.036191
3946,204594.9224,8496526.806,0,860.0579834,3.673221092,1,,,2644.607551
3947,204561.1261,8497512.105,0,918.2860107,6.199093448,1,,,2310.665762
3948,204527.3368,8498497.401,0,969.7080078,27.50273781,1,,,2371.849717
3949,204493.5545,8499482.693,0,859.0460205,8.200760131,1,,,2802.393928
3950,204459.7792,8500467.982,0,840.2280273,2.758556342,1,,,3467.329876
3951,204426.0107,8501453.268,0,855.5209961,5.42872192,1,,,4258.232515
3952,204392.2493,8502438.551,0,802.4060059,9.668442375,1,,,5083.007701
3953,204358.4948,8503423.83,0,854.927002,3.623365325,1,,,5938.542676
3954,204324.7473,8504409.107,0,888.3380127,4.048854842,5,,,5317.755883
3955,204291.0067,8505394.38,0,933.6190186,4.41153813,1,,,4357.483655
3956,204257.2731,8506379.651,0,887.1959839,9.680648628,1,,,3411.448177
3957,204223.5465,8507364.918,1,919.8499756,41.7833007,1,,,2477.084804
3958,204189.8269,8508350.183,0,927.2050171,17.27275342,1,,,1575.541237
3959,204156.1142,8509335.444,10,817.5499878,6.380504549,1,,,834.5356022
3960,204122.4085,8510320.703,0,919.4180298,20.96859514,1,,,63.98189859
3961,204088.7098,8511305.958,0,973.9680176,6.905323908,1,,,400.1455582
3962,204055.0181,8512291.211,0,984.2659912,10.13787577,1,,,891.7167255
3963,204021.3333,8513276.461,0,980.3759766,14.11971962,1,,,1505.300448
3964,203987.6555,8514261.708,0,1036.530029,7.593964047,1,,,1776.58116
3965,203949.2307,8515242.12,0,1079.459961,10.26354847,1,,,833.2809229
3966,203712.36,8516076.682,0,1036.790039,5.803278741,1,,,17.66032259
3967,203410.0213,8516725.979,0,963.7420044,5.100113034,1,,,538.4778686
3968,206627.0416,8466999.901,0,506.0549927,3.886088754,5,,,431.7132493
3969,206593.0425,8467985.301,0,508.4240112,3.285224565,5,,,1226.946839
3970,206559.0504,8468970.696,0,525.3989868,2.626732444,5,,,2183.152726
3971,206525.065,8469956.088,0,527.0170288,2.243335892,5,,,3157.31249
3972,206491.0866,8470941.476,0,529.2009888,3.300088131,1,,,4136.758595
3973,206457.1151,8471926.86,0,520.9970093,2.786483421,1,,,4273.584233
3974,206423.1504,8472912.24,0,531.65802,3.469676552,1,,,3950.632799
3975,206389.1927,8473897.616,0,530.151001,0.950322056,5,,,3691.279479
3976,206355.2418,8474882.989,0,528.0319824,2.875174574,5,,,3627.216155
3977,206321.2979,8475868.358,0,545.2630005,4.999530244,5,,,3757.081257
3978,206287.3608,8476853.722,0,590.7410278,13.4576993,5,,,4003.549208
3979,206253.4306,8477839.084,0,695.6569824,17.1215688,5,,,4459.005978
3980,206219.5073,8478824.441,0,922.3569946,32.31257407,5,,,4945.99726
3981,206185.591,8479809.795,0,931.3790283,29.39031702,5,,,5002.138962
3982,206151.6815,8480795.145,0,957.4130249,15.40222295,5,,,5242.978989
3983,206117.7789,8481780.492,0,785.6970215,6.008642733,1,,,5646.19678
3984,206083.8832,8482765.834,0,875.0620117,22.63986045,5,,,6178.87763
3985,206049.9944,8483751.174,9,738.5020142,21.31803413,1,,,5805.198843
3986,206016.1126,8484736.509,3,790.8690186,16.50900643,1,,,4824.386356
3987,205982.2377,8485721.842,6,691.8120117,12.39552235,1,,,3845.851562
3988,205948.3696,8486707.17,6,685.2940063,13.37310013,1,,,2871.919428
3989,205914.5085,8487692.495,0,785.9609985,32.74000745,1,,,1909.638887
3990,205880.6543,8488677.817,0,909.7009888,16.2837528,1,,,971.9996386
3991,205846.807,8489663.135,0,982.8850098,8.971314508,1,,,131.7196017
3992,205812.9666,8490648.45,0,942.21698,6.106416554,1,,,640.3190412
3993,205779.1332,8491633.761,0,936.5609741,2.796227155,1,,,1504.62749
3994,205745.3066,8492619.069,0,988.1550293,9.014342408,1,,,2255.679708
3995,205711.487,8493604.374,0,982.6389771,8.059220784,1,,,2606.358611
3996,205677.6743,8494589.675,0,1010.119995,10.12495367,1,,,2784.418961
3997,205643.8686,8495574.973,0,955.598999,12.30033899,1,,,2505.322158
3998,205610.0697,8496560.268,6,947.7139893,13.47416819,1,,,1787.271249
3999,205576.2778,8497545.56,0,891.2540283,7.322684545,1,,,1316.401535
4000,205542.4928,8498530.848,0,851.1090088,3.307838336,1,,,1420.111764
4001,205508.7148,8499516.133,0,847.7410278,7.954749035,5,,,2059.555066
4002,205474.9437,8500501.415,0,832.9429932,9.540528446,1,,,2881.085549
4003,205441.1795,8501486.694,0,895.2310181,9.516511532,5,,,3720.878125
4004,205407.4222,8502471.969,0,862.6290283,15.03244501,5,,,4618.484314
4005,205373.6719,8503457.242,0,885.5390015,15.19543886,1,,,5545.901442
4006,205339.9286,8504442.511,0,913.1959839,5.201582879,5,,,5603.328868
4007,205306.1921,8505427.777,0,1031.530029,7.921470801,1,,,4681.615834
4008,205272.4627,8506413.041,0,1006.169983,18.30856214,1,,,3791.957011
4009,205238.7401,8507398.301,0,943.8560181,10.04679849,5,,,2963.360906
4010,205205.0245,8508383.558,0,981.5800171,23.83391793,5,,,2248.223077
4011,205171.3159,8509368.812,7,847.651001,7.789644689,1,,,1479.028974
4012,205137.6142,8510354.064,0,833.197998,8.228117829,1,,,912.6199177
4013,205103.9195,8511339.312,0,1020.969971,20.69954803,5,,,449.0868345
4014,205070.2317,8512324.558,0,1076.689941,6.014795434,5,,,94.2218562
4015,205036.5508,8513309.8,0,1044.26001,9.831415871,1,,,1046.367827
4016,204979.2009,8514271.813,0,1084.670044,3.376736062,1,,,1687.657542
4017,204703.5717,8515054.709,0,1076.579956,8.556007518,1,,,1346.869057
4018,207642.0404,8467033.571,0,525.5529785,14.13765631,5,,,537.7490541
4019,207608.0464,8468018.963,0,616.223999,29.28731714,5,,,1316.322724
4020,207574.0593,8469004.352,0,753.3060303,32.34831498,5,,,2234.010386
4021,207540.079,8469989.736,0,803.4190063,22.18272025,5,,,2974.798597
4022,207506.1055,8470975.117,0,849.0449829,19.28600192,1,,,3591.161812
4023,207472.139,8471960.494,0,703.1459961,20.84413508,1,,,3353.379282
4024,207438.1793,8472945.867,0,734.9730225,37.30913074,1,,,2996.496054
4025,207404.2265,8473931.236,0,742.4119873,18.33253149,5,,,2704.277135
4026,207370.2805,8474916.601,0,748.2919922,23.21536787,1,,,2615.640463
4027,207336.3414,8475901.963,0,692.4689941,23.83187699,5,,,2753.19789
4028,207302.4092,8476887.321,0,819.0469971,34.08644518,5,,,3080.608756
4029,207268.4838,8477872.675,0,805.4660034,23.29184987,5,,,3652.640505
4030,207234.5653,8478858.025,0,826.789978,28.88062759,5,,,3932.273918
4031,207200.6537,8479843.372,0,981.4699707,28.40256687,5,,,4002.321387
4032,207166.749,8480828.715,0,884.0759888,13.21992388,1,,,4297.853518
4033,207132.8511,8481814.054,0,784.9390259,5.629979126,1,,,4779.692588
4034,207098.9601,8482799.39,0,722.7600098,25.37797242,1,,,5389.892928
4035,207065.0761,8483784.722,18,656.6309814,19.53484788,1,,,5980.43337
4036,207031.1989,8484770.05,7,667.9609985,14.41437721,5,,,5033.616032
4037,206997.3285,8485755.375,0,676.5750122,13.73381102,5,,,4098.654636
4038,206963.4651,8486740.697,0,698.6329956,16.19299126,1,,,3172.815641
4039,206929.6085,8487726.015,0,780.6749878,20.14631808,5,,,2296.658474
4040,206895.7589,8488711.329,0,901.3759766,21.49201733,1,,,1371.263021
4041,206861.9161,8489696.641,0,1033.109985,5.185926847,1,,,415.2633924
4042,206828.0802,8490681.948,0,974.2109985,6.665029733,1,,,402.7778277
4043,206794.2512,8491667.252,0,974.2890015,3.97941495,1,,,840.5376796
4044,206760.4291,8492652.553,0,1022.140015,14.78865698,1,,,1318.563182
4045,206726.614,8493637.851,0,1032.189941,3.983739637,1,,,1699.919685
4046,206692.8057,8494623.145,0,1025.900024,24.67907558,1,,,1799.876138
4047,206659.0043,8495608.436,9,934.9219971,4.352778572,1,,,1875.393378
4048,206625.2098,8496593.723,2,887.6129761,5.685219959,1,,,1098.054355
4049,206591.4222,8497579.008,10,916.0159912,3.950739975,1,,,405.8005294
4050,206557.6415,8498564.289,0,901.9979858,28.11231376,1,,,684.3161105
4051,206523.8678,8499549.567,0,917.1489868,12.72637988,1,,,1503.205376
4052,206490.1009,8500534.841,0,876.6519775,10.01677805,1,,,2420.745935
4053,206456.341,8501520.113,0,911.4019775,19.0404851,1,,,3376.625414
4054,206422.5879,8502505.381,0,920.0009766,7.72364327,1,,,4345.615027
4055,206388.8418,8503490.647,0,990.3930054,20.60317291,1,,,5320.554665
4056,206355.1026,8504475.909,0,1010.090027,28.64360731,1,,,6009.288913
4057,206321.3703,8505461.168,0,1087.630005,13.35735704,1,,,5160.340806
4058,206287.6449,8506446.424,0,1092.410034,11.97740556,1,,,4368.965544
4059,206253.9264,8507431.677,0,1094.530029,7.370986265,1,,,3651.702991
4060,206220.2149,8508416.927,0,944.2600098,18.55170226,1,,,2894.836498
4061,206186.5103,8509402.174,0,1005.73999,15.63969574,1,,,2273.269793
4062,206152.8126,8510387.418,0,903.3939819,9.659024243,1,,,1693.80175
4063,206119.1218,8511372.66,0,946.9089966,21.05740608,1,,,804.7905982
4064,206085.438,8512357.898,0,1060.540039,9.919388035,1,,,164.0354233
4065,205996.9321,8513291.956,0,1096.339966,16.98531771,1,,,396.1641061
4066,205695.515,8514031.064,0,1103.619995,10.19314561,1,,,961.5709814
4067,208657.0321,8467067.233,0,507.4389954,14.59422435,1,,,334.6149596
4068,208623.0431,8468052.618,5,519.2789917,3.024958353,5,,,881.251852
4069,208589.061,8469038,0,657.3619995,37.02768241,1,,,1642.623192
4070,208555.0858,8470023.377,0,807.5209961,33.54604337,5,,,2176.027723
4071,208521.1173,8471008.751,0,843.4279785,17.40964206,1,,,2664.790182
4072,208487.1557,8471994.121,0,728.9060059,19.4679683,1,,,2502.327708
4073,208453.201,8472979.487,0,607.7249756,8.698230309,1,,,2028.468318
4074,208419.2531,8473964.849,0,620.8220215,15.12551973,1,,,1737.537485
4075,208385.312,8474950.207,0,654.2020264,13.3900843,1,,,1608.285727
4076,208351.3777,8475935.561,0,777.8629761,23.80459975,1,,,1762.010993
4077,208317.4503,8476920.912,0,635.1729736,21.92957204,1,,,2238.759525
4078,208283.5298,8477906.259,0,706.8120117,7.074991691,5,,,2976.740754
4079,208249.6161,8478891.602,0,834.0159912,31.50343366,1,,,2919.396184
4080,208215.7093,8479876.942,0,717.9450073,15.58408721,1,,,3011.759097
4081,208181.8093,8480862.278,0,749.8400269,19.21643284,1,,,3393.298857
4082,208147.9162,8481847.61,0,866.8209839,37.16844657,1,,,3981.470195
